Order ID,Customer ID,IDSeller,Order Date,Ship Date,Postal Code,IDShip,IDSegment,Returned
US-2015-101399,JS-15940,1,2015-01-17,2015-01-24,60068,1,1,Not
CA-2015-151547,AH-10465,4,2015-01-17,2015-01-23,38134,1,3,Yes
CA-2015-141250,PM-18940,1,2015-01-19,2015-01-23,77590,1,3,Not
CA-2015-152681,SC-20260,3,2015-01-17,2015-01-22,1841,1,2,Not
CA-2015-137526,PB-19150,2,2015-01-13,2015-01-17,90004,1,3,Not
CA-2015-169677,KS-16300,4,2015-01-13,2015-01-15,31907,2,2,Not
CA-2014-104738,SP-20620,1,2014-12-30,2015-01-01,78041,2,2,Not
CA-2014-141313,AJ-10780,3,2014-12-28,2015-01-01,1915,1,2,Not
CA-2014-168473,TB-21520,3,2014-12-26,2015-01-01,10009,1,3,Not
US-2014-159611,KB-16315,3,2014-12-27,2015-01-01,44105,2,3,Not
CA-2014-157644,AH-10030,3,2014-12-31,2015-01-01,10035,3,2,Not
CA-2014-166730,DD-13570,4,2014-12-30,2015-01-01,38109,3,3,Not
US-2014-111171,CA-12265,1,2014-12-26,2014-12-31,60610,1,3,Not
CA-2014-162866,Co-12640,1,2014-12-27,2014-12-31,60076,1,3,Not
CA-2014-139598,MG-17695,3,2014-12-26,2014-12-31,19134,1,3,Not
CA-2014-163447,TB-21190,3,2014-12-27,2014-12-31,10011,1,1,Not
CA-2014-166961,CD-12790,2,2014-12-27,2014-12-31,92553,1,1,Not
US-2014-133949,JL-15175,2,2014-12-31,2014-12-31,89502,4,1,Not
CA-2014-148383,RP-19390,2,2014-12-27,2014-12-31,85023,1,3,Not
CA-2014-165477,RE-19405,3,2014-12-29,2014-12-31,44240,2,3,Not
CA-2014-164259,SP-20860,3,2014-12-28,2014-12-30,19143,3,2,Not
CA-2014-120243,AT-10435,2,2014-12-27,2014-12-30,90004,2,1,Not
CA-2014-106264,CK-12595,2,2014-12-26,2014-12-30,92024,1,3,Not
CA-2014-165393,NC-18415,1,2014-12-27,2014-12-30,76106,3,3,Not
CA-2014-101427,AY-10555,3,2014-12-26,2014-12-30,19140,1,2,Not
US-2014-167738,JC-16105,2,2014-12-24,2014-12-29,90045,1,2,Not
US-2014-138247,BF-11170,2,2014-12-24,2014-12-29,90045,1,1,Not
CA-2014-142510,NP-18700,1,2014-12-22,2014-12-29,60623,1,3,Not
US-2014-152030,AD-10180,1,2014-12-26,2014-12-28,77041,2,1,Not
CA-2014-111451,KL-16555,2,2014-12-26,2014-12-28,80906,3,2,Not
CA-2014-142314,SF-20200,1,2014-12-23,2014-12-28,47374,1,3,Not
CA-2014-134621,DP-13390,4,2014-12-21,2014-12-28,38401,1,1,Not
CA-2014-126333,ME-18010,1,2014-12-23,2014-12-28,77642,1,2,Not
CA-2014-114517,TH-21235,3,2014-12-23,2014-12-27,10024,1,2,Not
CA-2014-160157,MH-17455,3,2014-12-20,2014-12-27,45011,1,3,Not
CA-2014-154893,GM-14440,2,2014-12-21,2014-12-27,92024,1,3,Not
CA-2014-154158,CC-12670,4,2014-12-23,2014-12-27,33614,2,3,Not
CA-2014-113166,LF-17185,4,2014-12-24,2014-12-26,33180,3,3,Not
CA-2014-156314,RP-19390,3,2014-12-24,2014-12-26,44105,3,3,Not
CA-2014-133543,KM-16660,2,2014-12-22,2014-12-26,95123,1,3,Not
CA-2014-146864,BT-11530,3,2014-12-22,2014-12-26,10024,1,1,Not
CA-2014-132913,AS-10090,2,2014-12-24,2014-12-26,92037,3,3,Not
CA-2014-101364,TW-21025,3,2014-12-22,2014-12-26,10011,1,1,Not
US-2014-150574,MK-18160,4,2014-12-19,2014-12-25,32216,1,3,Yes
US-2014-109036,KH-16510,2,2014-12-20,2014-12-25,98103,1,3,Not
CA-2014-134551,TS-21505,4,2014-12-20,2014-12-25,38401,1,3,Not
CA-2014-120852,WB-21850,1,2014-12-20,2014-12-25,75051,1,3,Not
CA-2014-109127,JC-15775,3,2014-12-21,2014-12-25,19711,1,3,Not
CA-2014-169446,SG-20605,1,2014-12-19,2014-12-25,60623,1,3,Not
CA-2014-139633,EC-14050,3,2014-12-17,2014-12-24,43229,1,3,Not
CA-2014-156594,MC-17845,2,2014-12-20,2014-12-23,90008,2,3,Not
CA-2014-103100,AB-10105,1,2014-12-20,2014-12-23,46203,3,3,Not
CA-2014-163412,SM-20950,3,2014-12-20,2014-12-23,10035,2,2,Not
CA-2014-138681,CT-11995,2,2014-12-20,2014-12-22,85705,3,3,Not
CA-2014-136567,PS-19045,4,2014-12-20,2014-12-21,22801,3,1,Not
CA-2014-120768,IM-15070,4,2014-12-19,2014-12-21,35630,2,3,Not
CA-2014-112718,KN-16450,4,2014-12-16,2014-12-21,32216,1,2,Not
CA-2014-108273,EJ-13720,1,2014-12-16,2014-12-21,77340,1,3,Not
US-2014-123519,SS-20875,3,2014-12-14,2014-12-21,43302,1,3,Not
CA-2014-145541,TB-21400,3,2014-12-14,2014-12-21,10024,1,3,Not
CA-2014-124247,SH-20635,2,2014-12-16,2014-12-21,95823,1,2,Not
CA-2014-119466,SP-20860,1,2014-12-15,2014-12-21,60623,1,2,Not
CA-2014-162992,BP-11095,2,2014-12-19,2014-12-21,90008,3,2,Not
CA-2014-153913,KB-16585,4,2014-12-16,2014-12-20,33012,2,2,Not
CA-2014-140816,TC-21295,2,2014-12-20,2014-12-20,80229,4,3,Yes
CA-2014-151379,SC-20695,1,2014-12-16,2014-12-20,48227,1,2,Not
CA-2014-116568,BM-11785,4,2014-12-14,2014-12-20,32725,1,3,Not
CA-2014-123925,RF-19840,4,2014-12-17,2014-12-19,31907,2,3,Not
CA-2014-148950,JD-16015,1,2014-12-14,2014-12-19,60610,1,3,Yes
CA-2014-116673,JO-15280,2,2014-12-15,2014-12-19,92037,2,3,Not
CA-2014-101602,MC-18100,1,2014-12-15,2014-12-18,79907,3,3,Not
CA-2014-100706,LE-16810,4,2014-12-16,2014-12-18,22153,2,3,Not
CA-2014-113257,SC-20305,1,2014-12-16,2014-12-18,77705,2,3,Not
CA-2014-141607,WB-21850,2,2014-12-12,2014-12-17,94521,1,3,Not
CA-2014-136399,CC-12100,2,2014-12-16,2014-12-17,90049,3,1,Not
US-2014-102631,EB-13840,1,2014-12-13,2014-12-17,60623,1,2,Not
CA-2014-107573,PB-19150,4,2014-12-12,2014-12-17,33178,1,3,Not
CA-2014-124079,RF-19345,2,2014-12-13,2014-12-17,85023,1,2,Not
CA-2014-129938,EB-13705,3,2014-12-15,2014-12-17,19140,2,2,Not
CA-2014-104976,CK-12760,2,2014-09-12,2014-12-16,94122,1,2,Not
CA-2014-130575,CS-11845,1,2014-12-14,2014-12-16,60623,3,2,Not
CA-2014-148488,SM-20005,3,2014-10-12,2014-12-15,10009,1,3,Not
CA-2014-113579,KD-16345,2,2014-12-13,2014-12-15,90049,2,3,Not
CA-2014-154186,RA-19285,1,2014-12-13,2014-12-15,77070,2,3,Not
CA-2014-113320,LH-17155,2,2014-12-12,2014-12-15,94601,2,3,Not
CA-2014-169649,TS-21205,1,2014-09-12,2014-12-15,60653,1,2,Not
CA-2014-138128,FP-14320,3,2014-09-12,2014-12-15,19134,1,3,Not
CA-2014-129819,KC-16675,4,2014-12-13,2014-12-15,42420,2,2,Not
CA-2014-144071,DJ-13420,2,2014-08-12,2014-12-15,94110,1,2,Not
CA-2014-168494,NP-18700,2,2014-12-12,2014-12-14,93727,2,3,Not
CA-2014-101175,DM-12955,2,2014-09-12,2014-12-14,85204,1,2,Not
US-2014-112991,SH-19975,2,2014-10-12,2014-12-14,83605,1,2,Not
CA-2014-104773,TB-21175,1,2014-08-12,2014-12-13,77041,1,2,Not
CA-2014-129364,TB-21250,2,2014-08-12,2014-12-13,97301,1,3,Not
CA-2014-159681,PO-18850,4,2014-07-12,2014-12-13,23464,1,3,Not
CA-2014-101392,AS-10630,2,2014-07-12,2014-12-13,98103,1,1,Not
CA-2014-138296,RC-19825,4,2014-05-12,2014-12-12,22304,1,3,Not
US-2014-122959,CY-12745,1,2014-12-12,2014-12-12,78207,4,2,Not
CA-2014-151078,RF-19840,1,2014-12-11,2014-12-11,78207,4,3,Not
CA-2014-151295,JA-15970,2,2014-12-11,2014-12-11,90045,1,3,Not
CA-2014-164910,DM-13345,4,2014-12-11,2014-12-11,28806,2,2,Not
CA-2014-123323,LH-16900,2,2014-07-11,2014-12-11,94110,1,3,Not
CA-2014-159310,SC-20725,1,2014-07-11,2014-12-11,77070,1,3,Not
CA-2014-120278,MS-17365,1,2014-07-11,2014-12-11,54401,1,3,Not
US-2014-159618,DB-12970,1,2014-12-11,2014-12-11,77036,1,2,Not
CA-2014-122609,DP-13000,1,2014-12-11,2014-12-11,75007,1,3,Not
CA-2014-139451,DN-13690,2,2014-12-10,2014-12-10,94122,1,3,Not
CA-2014-132801,JG-15805,1,2014-07-10,2014-12-10,75217,1,2,Not
US-2014-154655,BP-11050,1,2014-12-10,2014-12-10,60623,1,2,Not
CA-2014-139892,BM-11140,1,2014-08-09,2014-12-09,78207,1,3,Not
CA-2014-101476,SD-20485,3,2014-12-09,2014-12-09,10801,3,1,Not
CA-2014-138527,BN-11470,4,2014-12-09,2014-12-09,27511,1,2,Not
CA-2014-132500,GZ-14470,2,2014-08-09,2014-12-09,94110,1,3,Not
CA-2014-131002,TB-21400,1,2014-07-09,2014-12-09,74133,2,3,Not
CA-2014-126403,RR-19525,3,2014-09-09,2014-12-09,1852,2,2,Yes
US-2014-150924,PT-19090,1,2014-12-09,2014-12-09,77070,2,3,Not
CA-2014-103702,AF-10885,3,2014-12-09,2014-12-09,45014,1,3,Not
CA-2014-123127,SP-20620,3,2014-08-09,2014-12-09,11561,1,2,Not
US-2014-119081,TA-21385,1,2014-12-09,2014-12-09,66062,1,1,Not
CA-2014-109918,LR-17035,2,2014-07-09,2014-12-09,95051,2,2,Yes
CA-2014-116246,LW-17215,3,2014-12-09,2014-12-09,10035,2,3,Not
CA-2014-124478,MA-17560,1,2014-08-08,2014-12-08,48183,1,1,Not
CA-2014-109302,CS-12175,3,2014-12-08,2014-12-08,8701,1,2,Not
CA-2014-109897,BW-11200,2,2014-12-08,2014-12-08,94122,1,3,Not
CA-2014-156244,DH-13675,4,2014-12-08,2014-12-08,33180,1,1,Not
CA-2014-124723,GZ-14470,1,2014-05-08,2014-12-08,77590,1,3,Not
CA-2014-153927,LL-16840,4,2014-12-08,2014-12-08,30188,3,3,Not
CA-2014-129924,AC-10420,2,2014-12-07,2014-12-07,94122,1,2,Not
CA-2014-110184,BF-11170,2,2014-12-07,2014-12-07,90036,1,1,Not
CA-2014-131310,CL-12565,2,2014-12-07,2014-12-07,98115,1,3,Not
CA-2014-152849,DW-13195,4,2014-05-07,2014-12-07,37918,1,2,Not
CA-2014-100090,EB-13705,2,2014-08-07,2014-12-07,94122,1,2,Not
CA-2014-147543,BC-11125,2,2014-06-07,2014-12-07,92020,1,1,Not
CA-2014-124807,ME-17725,1,2014-12-07,2014-12-07,60610,2,3,Not
CA-2014-161508,PV-18985,1,2014-12-07,2014-12-07,77573,1,1,Not
US-2014-109162,KE-16420,4,2014-08-06,2014-12-06,37620,1,2,Not
US-2014-161305,SB-20170,1,2014-06-06,2014-12-06,60623,1,3,Not
CA-2014-169257,SV-20785,4,2014-06-06,2014-12-06,32216,1,3,Not
CA-2014-127159,HL-15040,1,2014-12-05,2014-12-05,53209,3,3,Not
CA-2014-155887,KT-16480,3,2014-12-05,2014-12-05,2038,1,3,Not
CA-2014-166086,CT-11995,3,2014-07-05,2014-12-05,1841,1,3,Not
CA-2014-154599,KN-16450,2,2014-12-04,2014-12-04,90278,1,2,Not
CA-2014-128846,RS-19765,4,2014-07-04,2014-12-04,29203,1,2,Not
CA-2014-169803,SC-20260,2,2014-06-04,2014-12-04,98115,1,2,Not
US-2014-118997,RA-19885,4,2014-08-04,2014-12-04,35601,1,2,Not
CA-2014-102652,AY-10555,2,2014-06-04,2014-12-04,90049,1,2,Yes
CA-2014-150581,NM-18445,2,2014-08-04,2014-12-04,94521,1,1,Not
CA-2014-121769,JS-15880,3,2014-08-04,2014-12-04,43615,1,3,Not
US-2014-158365,SV-20785,1,2014-12-04,2014-12-04,47401,1,3,Not
CA-2014-142979,EH-13765,2,2014-12-04,2014-12-04,95240,1,2,Not
CA-2014-104563,CM-12715,2,2014-07-03,2014-12-03,98103,1,2,Not
US-2014-110674,SC-20095,2,2014-12-02,2014-12-02,94521,1,3,Not
CA-2014-107755,CK-12760,3,2014-07-02,2014-12-02,7036,1,2,Not
CA-2014-141817,MB-18085,3,2014-05-01,2014-12-01,19143,1,3,Not
CA-2014-105417,VS-21820,1,2014-07-01,2014-12-01,77340,1,3,Not
CA-2014-127131,HR-14830,2,2014-11-24,2014-11-30,98103,1,2,Yes
CA-2014-127446,MC-17590,1,2014-11-25,2014-11-30,76017,1,2,Not
CA-2014-121167,MO-17500,3,2014-11-28,2014-11-30,11520,2,3,Not
CA-2014-103590,JL-15505,3,2014-11-30,2014-11-30,10550,1,3,Not
US-2014-107993,SE-20110,2,2014-11-25,2014-11-30,97477,1,3,Not
CA-2014-148425,RF-19345,4,2014-11-30,2014-11-30,32839,1,2,Not
CA-2014-146843,PB-19150,2,2014-11-30,2014-11-30,85323,1,3,Not
CA-2014-111360,AT-10435,3,2014-11-24,2014-11-30,44312,1,1,Not
CA-2014-136280,Co-12640,3,2014-11-29,2014-11-29,19143,1,3,Not
US-2014-134712,BS-11380,1,2014-11-29,2014-11-29,60076,1,2,Not
CA-2014-110352,ED-13885,1,2014-11-23,2014-11-29,77036,1,1,Not
CA-2014-167360,RB-19435,1,2014-11-24,2014-11-29,63116,2,3,Not
CA-2014-153983,AH-10210,2,2014-11-29,2014-11-29,94122,1,3,Not
CA-2014-119151,MP-18175,3,2014-11-25,2014-11-29,10009,2,1,Not
CA-2014-153850,TH-21100,3,2014-11-24,2014-11-29,43615,1,3,Not
CA-2014-100762,NG-18355,1,2014-11-24,2014-11-29,49201,1,2,Yes
CA-2014-122217,HP-14815,4,2014-11-24,2014-11-29,23464,1,1,Not
US-2014-144078,RB-19435,2,2014-11-25,2014-11-29,90004,1,3,Not
US-2014-111353,PB-19150,3,2014-11-29,2014-11-29,10009,1,3,Not
CA-2014-163013,BF-11080,4,2014-11-28,2014-11-28,36116,1,3,Not
US-2014-112200,TC-21475,1,2014-11-22,2014-11-28,60440,1,1,Not
CA-2014-163034,DK-12985,1,2014-11-24,2014-11-28,60610,1,3,Not
CA-2014-149055,PB-19210,3,2014-11-23,2014-11-28,19134,1,2,Not
CA-2014-101560,CS-12250,4,2014-11-28,2014-11-28,29203,2,2,Not
CA-2014-105249,DH-13675,2,2014-11-28,2014-11-28,94122,4,1,Not
CA-2014-159800,SG-20470,2,2014-11-28,2014-11-28,94109,3,3,Not
CA-2014-159625,SM-20005,2,2014-11-23,2014-11-28,85254,1,3,Not
CA-2014-121629,BT-11680,1,2014-11-28,2014-11-28,77041,1,3,Not
US-2014-120175,MC-17635,1,2014-11-28,2014-11-28,47374,1,2,Not
CA-2014-119032,MS-17770,3,2014-11-27,2014-11-27,10035,1,3,Not
CA-2014-164721,LW-16825,2,2014-11-25,2014-11-27,94513,2,2,Yes
CA-2014-129091,RA-19885,4,2014-11-22,2014-11-27,31907,1,2,Not
CA-2014-120544,SS-20140,1,2014-11-23,2014-11-27,75150,1,2,Not
CA-2014-122588,AR-10540,3,2014-11-25,2014-11-27,2895,2,3,Not
US-2014-168501,JK-15325,1,2014-11-21,2014-11-27,75220,1,2,Not
CA-2014-167486,JO-15145,3,2014-11-27,2014-11-27,14215,1,2,Not
CA-2014-139283,BT-11440,1,2014-11-23,2014-11-27,48227,1,3,Not
US-2014-147606,JE-15745,1,2014-11-26,2014-11-26,77070,2,3,Not
CA-2014-115973,NG-18430,3,2014-11-24,2014-11-26,45231,3,3,Not
CA-2014-158540,VG-21790,2,2014-11-24,2014-11-26,92037,3,3,Not
CA-2014-168984,NW-18400,2,2014-11-26,2014-11-26,97224,1,3,Not
CA-2014-102295,EH-13990,2,2014-11-24,2014-11-26,95823,2,3,Not
CA-2014-102274,DH-13075,4,2014-11-21,2014-11-26,40475,1,2,Not
CA-2014-135090,SP-20920,2,2014-11-22,2014-11-26,90036,1,3,Not
CA-2014-103401,GR-14560,2,2014-11-21,2014-11-26,94110,1,2,Not
US-2014-147648,LS-16975,2,2014-11-26,2014-11-26,94109,1,1,Not
CA-2014-124730,LS-17245,3,2014-11-26,2014-11-26,13501,4,3,Not
US-2014-143721,DK-12835,1,2014-11-23,2014-11-26,77095,2,2,Not
CA-2014-154781,SC-20680,2,2014-11-21,2014-11-26,94110,1,1,Not
CA-2014-141110,LS-17200,2,2014-11-26,2014-11-26,93727,1,2,Not
US-2014-157385,SC-20095,2,2014-11-23,2014-11-25,90004,3,3,Not
CA-2014-105340,EH-14185,1,2014-11-22,2014-11-25,77506,3,3,Not
CA-2014-115336,AB-10600,1,2014-11-18,2014-11-25,60623,1,2,Not
US-2014-123183,GR-14560,3,2014-11-19,2014-11-25,19805,1,2,Not
CA-2014-125682,RB-19645,4,2014-11-22,2014-11-25,30318,3,2,Not
CA-2014-140396,KH-16330,3,2014-11-20,2014-11-25,10024,1,2,Not
CA-2014-124702,MH-17785,2,2014-11-18,2014-11-25,98105,1,2,Not
CA-2014-158274,RM-19675,4,2014-11-19,2014-11-24,71203,2,1,Not
CA-2014-159835,RB-19330,3,2014-11-17,2014-11-24,19143,1,3,Not
CA-2014-105984,MY-18295,3,2014-11-24,2014-11-24,43229,4,2,Not
CA-2014-100972,DB-13360,2,2014-11-19,2014-11-24,84106,2,1,Not
CA-2014-150518,MW-18220,1,2014-11-19,2014-11-24,55433,1,3,Not
CA-2014-144624,JM-15865,3,2014-11-19,2014-11-23,14701,1,3,Not
CA-2014-133809,MS-17530,3,2014-11-18,2014-11-23,45014,2,3,Not
CA-2014-161032,MK-17905,1,2014-11-18,2014-11-23,53132,1,2,Not
CA-2014-128888,PB-19105,1,2014-11-15,2014-11-22,77095,1,3,Not
CA-2014-119375,YC-21895,3,2014-11-17,2014-11-22,19711,1,2,Not
US-2014-159926,CS-11950,3,2014-11-18,2014-11-22,19140,1,3,Not
CA-2014-160066,AH-10075,2,2014-11-16,2014-11-22,92646,1,2,Not
CA-2014-128209,GT-14710,3,2014-11-17,2014-11-22,14215,1,3,Not
CA-2014-101833,FG-14260,3,2014-11-17,2014-11-22,10024,2,1,Not
CA-2014-128062,AD-10180,3,2014-11-19,2014-11-22,19134,2,1,Not
CA-2014-116407,JF-15190,4,2014-11-15,2014-11-21,37604,1,3,Not
CA-2014-145926,MP-17470,1,2014-11-17,2014-11-21,56560,1,1,Not
US-2014-147704,SR-20740,1,2014-11-16,2014-11-21,47401,1,1,Not
CA-2014-104829,JG-15805,2,2014-11-18,2014-11-21,84604,2,2,Yes
CA-2014-130869,CB-12025,1,2014-11-17,2014-11-21,75104,1,3,Not
CA-2014-163468,JK-15730,1,2014-11-18,2014-11-21,60016,3,3,Not
US-2014-149034,RD-19900,3,2014-11-19,2014-11-21,19120,3,3,Not
CA-2014-164210,PW-19240,2,2014-11-18,2014-11-20,80027,2,3,Not
CA-2014-149643,RH-19510,1,2014-11-16,2014-11-20,66502,1,1,Not
US-2014-139500,AB-10165,1,2014-11-16,2014-11-20,62521,1,3,Not
CA-2014-161634,CC-12220,4,2014-11-14,2014-11-20,23320,1,3,Not
CA-2014-141173,JC-16105,1,2014-11-18,2014-11-20,55407,2,2,Not
CA-2014-140662,TS-21205,2,2014-11-17,2014-11-19,94109,3,2,Not
CA-2014-105893,PK-19075,1,2014-11-11,2014-11-18,53711,1,3,Not
CA-2014-162362,JL-15505,1,2014-11-14,2014-11-18,48640,1,3,Not
CA-2014-166989,RM-19675,3,2014-11-14,2014-11-18,10011,1,1,Not
CA-2014-127558,SS-20410,2,2014-11-15,2014-11-18,90008,3,3,Not
CA-2014-105270,AP-10915,2,2014-11-11,2014-11-18,90008,1,3,Yes
CA-2014-119144,JD-16150,2,2014-11-16,2014-11-18,90008,3,2,Not
CA-2014-128622,SC-20260,2,2014-11-15,2014-11-17,94110,2,2,Not
US-2014-143287,KN-16705,3,2014-11-11,2014-11-17,10801,1,1,Yes
CA-2014-125556,ML-17410,3,2014-11-14,2014-11-16,6824,2,3,Not
CA-2014-158372,RD-19900,2,2014-10-11,2014-11-16,92037,1,3,Not
CA-2014-121006,SC-20020,1,2014-10-11,2014-11-16,48640,1,3,Not
CA-2014-151554,CM-11815,1,2014-11-14,2014-11-15,77506,3,2,Not
CA-2014-165309,KD-16270,1,2014-11-11,2014-11-15,77095,1,3,Not
CA-2014-155796,TS-21430,3,2014-11-11,2014-11-15,19601,2,2,Not
US-2014-140914,BH-11710,1,2014-11-11,2014-11-15,60653,1,3,Not
CA-2014-163419,TZ-21580,2,2014-11-11,2014-11-14,80027,2,3,Not
US-2014-126340,EB-13870,2,2014-08-11,2014-11-14,96003,1,3,Not
CA-2014-140732,MA-17560,2,2014-11-11,2014-11-13,90004,2,1,Not
CA-2014-103219,BF-11215,3,2014-09-11,2014-11-13,10035,1,1,Not
CA-2014-128524,MZ-17515,2,2014-11-11,2014-11-13,98115,3,2,Not
US-2014-112872,RC-19960,2,2014-06-12,2014-11-12,97477,2,3,Not
CA-2014-109932,VP-21760,1,2014-09-12,2014-11-12,78521,3,2,Not
CA-2014-155390,BG-11035,4,2014-06-12,2014-11-12,38109,1,3,Not
CA-2014-144666,JP-15520,2,2014-09-11,2014-11-11,94110,2,3,Not
CA-2014-125829,WB-21850,2,2014-04-11,2014-11-11,90045,1,3,Not
US-2014-134187,TH-21235,2,2014-04-11,2014-11-11,90805,1,2,Not
US-2014-139640,TB-21595,2,2014-07-11,2014-11-11,97206,2,3,Not
CA-2014-120950,GA-14515,4,2014-06-11,2014-11-11,31907,1,3,Not
US-2014-126571,JF-15565,3,2014-11-10,2014-11-10,19120,1,3,Not
CA-2014-116834,Dp-13240,2,2014-11-10,2014-11-10,98115,1,1,Not
CA-2014-157924,HA-14920,2,2014-11-10,2014-11-10,91104,3,3,Yes
CA-2014-114314,DB-13555,4,2014-11-10,2014-11-10,72701,1,2,Not
CA-2014-128538,AS-10240,2,2014-11-10,2014-11-10,90278,1,3,Not
CA-2014-163293,KC-16255,4,2014-08-09,2014-11-09,31204,3,2,Not
CA-2014-112837,LW-17125,2,2014-11-09,2014-11-09,93030,1,3,Not
US-2014-131870,NF-18595,3,2014-09-09,2014-11-09,43130,3,1,Not
CA-2014-127012,GM-14680,2,2014-11-08,2014-11-08,98105,1,3,Yes
CA-2014-154669,TM-21010,2,2014-08-08,2014-11-08,95687,2,3,Not
CA-2014-154641,KL-16645,3,2014-11-08,2014-11-08,10035,1,3,Not
CA-2014-115357,RF-19735,4,2014-06-08,2014-11-08,29203,2,3,Not
CA-2014-150490,SS-20590,2,2014-05-08,2014-11-08,94122,1,3,Not
CA-2014-110065,SP-20650,3,2014-05-08,2014-11-08,10009,1,2,Not
CA-2014-137575,TB-21625,3,2014-06-08,2014-11-08,10035,1,3,Not
CA-2014-163552,LA-16780,3,2014-11-07,2014-11-07,7601,1,2,Not
CA-2014-107139,DP-13390,2,2014-05-07,2014-11-07,90004,1,1,Not
US-2014-138758,JL-15835,3,2014-07-07,2014-11-07,19120,1,3,Yes
CA-2014-123225,MN-17935,1,2014-11-07,2014-11-07,79907,3,3,Yes
CA-2014-133305,MH-17455,3,2014-11-07,2014-11-07,10011,1,3,Not
CA-2014-166555,JK-15205,3,2014-11-07,2014-11-07,14304,3,3,Not
CA-2014-132612,FO-14305,4,2014-09-06,2014-11-06,22801,2,3,Not
CA-2014-159520,GT-14635,3,2014-06-06,2014-11-06,11561,1,2,Not
CA-2014-106229,NR-18550,1,2014-07-06,2014-11-06,60505,2,3,Not
CA-2014-103849,PG-18895,1,2014-11-05,2014-11-05,76106,1,3,Not
CA-2014-139017,RM-19375,1,2014-11-05,2014-11-05,77095,1,3,Not
CA-2014-127523,BG-11695,3,2014-11-05,2014-11-05,13601,1,2,Not
US-2014-154879,SN-20710,2,2014-06-05,2014-11-05,90004,1,1,Not
CA-2014-152100,VW-21775,1,2014-11-05,2014-11-05,77340,1,2,Not
CA-2014-119172,HD-14785,1,2014-11-05,2014-11-05,60610,1,1,Not
US-2014-102715,JK-15370,4,2014-11-04,2014-11-04,33180,2,3,Not
US-2014-121734,SE-20110,2,2014-11-04,2014-11-04,83501,1,3,Not
CA-2014-138940,GM-14455,1,2014-11-04,2014-11-04,78745,2,1,Not
CA-2014-110555,MM-18055,2,2014-11-04,2014-11-04,59405,1,3,Not
CA-2014-166884,CK-12205,3,2014-11-03,2014-11-03,43229,2,3,Not
CA-2014-158337,KA-16525,3,2014-11-03,2014-11-03,10024,2,3,Not
US-2014-131982,NP-18685,2,2014-07-03,2014-11-03,98198,2,1,Not
CA-2014-114790,FM-14215,4,2014-11-03,2014-11-03,40475,2,2,Not
US-2014-103338,RB-19435,2,2014-11-03,2014-11-03,95661,1,3,Not
CA-2014-127614,NF-18385,4,2014-11-02,2014-11-02,23320,1,3,Not
CA-2014-168368,GA-14725,1,2014-11-02,2014-11-02,65203,2,3,Not
CA-2014-130092,SV-20365,3,2014-11-01,2014-11-01,19901,3,3,Not
CA-2014-154627,SA-20830,1,2014-10-29,2014-10-31,60610,3,3,Not
CA-2014-106439,GG-14650,2,2014-10-31,2014-10-31,90049,1,2,Not
CA-2014-101931,TS-21370,2,2014-10-28,2014-10-31,90049,3,2,Not
CA-2014-145387,AM-10705,3,2014-10-31,2014-10-31,2920,2,3,Not
US-2014-167262,AC-10450,2,2014-10-31,2014-10-31,85323,2,3,Not
CA-2014-108609,AJ-10780,3,2014-10-31,2014-10-31,44052,2,2,Yes
US-2014-120313,NL-18310,2,2014-10-31,2014-10-31,94110,2,1,Not
CA-2014-162278,AH-10585,2,2014-10-26,2014-10-30,98105,2,3,Not
CA-2014-108707,DB-12910,4,2014-10-24,2014-10-29,33311,1,1,Not
CA-2014-130729,AA-10375,2,2014-10-24,2014-10-29,91730,1,3,Not
CA-2014-139542,EH-14185,3,2014-10-25,2014-10-29,19120,1,3,Not
CA-2014-166590,NC-18625,1,2014-10-29,2014-10-29,47201,1,2,Not
CA-2014-110072,MG-17680,3,2014-10-22,2014-10-28,43055,1,1,Not
US-2014-158400,AH-10030,2,2014-10-25,2014-10-28,94109,3,2,Not
CA-2014-107769,BT-11395,1,2014-10-28,2014-10-28,67846,1,2,Not
CA-2014-148285,RD-19810,4,2014-10-27,2014-10-27,28314,1,1,Not
CA-2014-169852,SF-20965,2,2014-10-21,2014-10-26,92024,1,2,Not
CA-2014-100916,FH-14275,4,2014-10-21,2014-10-26,23602,1,2,Not
CA-2014-151967,NB-18580,4,2014-10-22,2014-10-26,71111,1,2,Not
CA-2014-146703,PO-18865,1,2014-10-20,2014-10-25,48185,2,3,Not
CA-2014-113047,AP-10915,4,2014-10-24,2014-10-24,29730,4,3,Not
CA-2014-100867,EH-14125,2,2014-10-19,2014-10-24,90712,1,1,Yes
CA-2014-169684,FH-14365,4,2014-10-20,2014-10-23,37918,3,2,Not
CA-2014-143168,IG-15085,2,2014-10-18,2014-10-23,98103,2,3,Not
CA-2014-142587,TB-21520,3,2014-10-21,2014-10-22,45014,3,3,Not
CA-2014-138450,EH-13765,3,2014-10-18,2014-10-22,19134,1,2,Not
CA-2014-115084,LS-17200,4,2014-10-18,2014-10-22,71854,1,2,Not
CA-2014-137092,LS-16975,1,2014-10-20,2014-10-22,60653,2,1,Not
CA-2014-124394,TB-21520,1,2014-10-17,2014-10-22,77705,2,3,Not
CA-2014-155264,RP-19270,2,2014-10-19,2014-10-22,94110,2,2,Not
