Fecha Orden,Numero de Orden,Unidades Vendidas,Monto de Venta,Nombre Tienda,SKU Producto,IdCliente
15/06/30,SO46600,1,699.0982,AW Lurin,BK-R50B-60,890
15/06/21,SO46532,1,699.0982,AW Lurin,BK-R50B-44,891
15/06/18,SO46502,1,699.0982,AW Lurin,BK-R50R-48,892
15/07/16,SO46804,1,699.0982,AW Lurin,BK-R50R-60,893
15/08/24,SO47275,1,699.0982,AW Lurin,BK-R50B-44,894
15/09/22,SO47602,1,699.0982,AW Lurin,BK-R50R-60,895
15/09/14,SO47549,1,699.0982,AW Lurin,BK-R50B-52,896
15/11/27,SO48257,1,699.0982,AW Lurin,BK-R50R-58,897
15/12/25,SO48669,1,699.0982,AW Lurin,BK-R50R-48,898
15/12/13,SO48535,1,699.0982,AW Lurin,BK-R50B-44,899
15/12/02,SO48412,1,699.0982,AW Lurin,BK-R50B-52,900
15/01/30,SO45251,1,699.0982,AW Trujillo,BK-R50B-60,901
15/03/15,SO45672,1,699.0982,AW Trujillo,BK-R50B-48,902
15/04/30,SO46012,1,699.0982,AW Trujillo,BK-R50R-52,903
15/04/25,SO45972,1,699.0982,AW Trujillo,BK-R50R-62,904
15/05/06,SO46147,1,699.0982,AW Trujillo,BK-R50R-58,905
15/06/19,SO46515,1,699.0982,AW Trujillo,BK-R50B-48,906
15/08/16,SO47199,1,699.0982,AW Trujillo,BK-R50R-60,907
15/08/15,SO47193,1,699.0982,AW Trujillo,BK-R50R-48,908
15/09/30,SO47653,1,699.0982,AW Trujillo,BK-R50R-62,909
15/09/18,SO47574,1,699.0982,AW Trujillo,BK-R50B-58,910
15/10/29,SO47937,1,699.0982,AW Trujillo,BK-R50R-58,911
15/01/07,SO45112,1,699.0982,AW Huancayo,BK-R50R-62,912
15/10/14,SO47825,1,699.0982,AW Trujillo,BK-R50R-58,913
15/02/14,SO45435,1,699.0982,AW Huancayo,BK-R50B-62,914
15/05/06,SO46150,1,699.0982,AW Huancayo,BK-R50B-62,915
15/06/13,SO46475,1,699.0982,AW Huancayo,BK-R50R-60,916
15/07/02,SO46686,1,699.0982,AW Huancayo,BK-R50R-62,917
15/10/16,SO47840,1,699.0982,AW Trujillo,BK-R50B-60,918
15/08/27,SO47307,1,699.0982,AW Huancayo,BK-R50B-60,919
15/08/21,SO47246,1,699.0982,AW Huancayo,BK-R50B-52,920
15/11/05,SO48113,1,699.0982,AW Trujillo,BK-R50B-60,921
15/08/26,SO47300,1,699.0982,AW Huancayo,BK-R50B-62,922
15/11/10,SO48143,1,699.0982,AW Trujillo,BK-R50R-44,923
15/12/31,SO48724,1,699.0982,AW Trujillo,BK-R50B-48,924
15/12/16,SO48569,1,699.0982,AW Trujillo,BK-R50R-62,925
15/12/09,SO48487,1,699.0982,AW Trujillo,BK-R50B-60,926
15/09/30,SO47652,1,699.0982,AW Huancayo,BK-R50B-58,927
15/12/07,SO48462,1,699.0982,AW Trujillo,BK-R50R-48,928
15/12/01,SO48400,1,699.0982,AW Trujillo,BK-R50R-44,929
15/09/14,SO47548,1,699.0982,AW Huancayo,BK-R50R-52,930
15/10/16,SO47839,1,699.0982,AW Huancayo,BK-R50R-58,931
15/10/02,SO47739,1,699.0982,AW Huancayo,BK-R50R-48,932
15/11/26,SO48248,1,699.0982,AW Huancayo,BK-R50R-48,933
15/11/25,SO48240,1,699.0982,AW Huancayo,BK-R50R-60,934
15/11/28,SO48269,1,699.0982,AW Huancayo,BK-R50R-62,935
15/11/27,SO48252,1,699.0982,AW Huancayo,BK-R50R-58,936
15/12/22,SO48633,1,699.0982,AW Huancayo,BK-R50B-44,937
15/12/11,SO48504,1,699.0982,AW Huancayo,BK-R50B-48,938
15/08/08,SO47135,1,699.0982,AW Mall del Sur,BK-R50B-52,985
15/11/28,SO48267,1,699.0982,AW Mall del Sur,BK-R50R-44,986
15/12/29,SO48712,1,699.0982,AW Mall del Sur,BK-R50B-44,987
15/12/20,SO48618,1,699.0982,AW Mall del Sur,BK-R50B-58,988
15/12/05,SO48446,1,699.0982,AW Mall del Sur,BK-R50B-44,989
15/01/13,SO45148,1,699.0982,AW Comas,BK-R50B-52,991
15/01/01,SO45080,1,699.0982,AW Comas,BK-R50B-58,992
15/01/25,SO45227,1,699.0982,AW Comas,BK-R50R-60,994
15/02/06,SO45383,1,699.0982,AW Comas,BK-R50B-58,998
15/02/24,SO45486,1,699.0982,AW Comas,BK-R50R-62,999
15/03/03,SO45598,1,699.0982,AW Comas,BK-R50B-48,1002
15/04/03,SO45828,1,699.0982,AW Comas,BK-R50R-52,1005
15/04/07,SO45855,1,699.0982,AW Comas,BK-R50B-44,1006
15/05/31,SO46321,1,699.0982,AW Comas,BK-R50R-52,1011
15/06/17,SO46493,1,699.0982,AW Comas,BK-R50R-48,1015
15/07/15,SO46802,1,699.0982,AW Comas,BK-R50B-62,1016
15/09/14,SO47550,1,699.0982,AW Comas,BK-R50B-62,1028
15/09/09,SO47507,1,699.0982,AW Comas,BK-R50B-58,1030
15/09/19,SO47585,1,699.0982,AW Comas,BK-R50R-48,1032
15/09/19,SO47586,1,699.0982,AW Comas,BK-R50R-44,1034
15/09/12,SO47531,1,699.0982,AW Comas,BK-R50B-44,1035
15/10/12,SO47806,1,699.0982,AW Comas,BK-R50B-48,1040
15/10/13,SO47818,1,699.0982,AW Comas,BK-R50R-62,1041
15/11/20,SO48209,1,699.0982,AW Comas,BK-R50R-58,1042
15/11/17,SO48189,1,699.0982,AW Comas,BK-R50R-62,1043
15/11/30,SO48285,1,699.0982,AW Comas,BK-R50R-60,1044
15/11/21,SO48217,1,699.0982,AW Comas,BK-R50R-62,1045
15/12/07,SO48467,1,699.0982,AW Comas,BK-R50B-58,1047
15/12/16,SO48573,1,699.0982,AW Comas,BK-R50R-48,1050
15/02/06,SO45380,1,699.0982,AW Lurin,BK-R50R-62,1058
15/02/04,SO45366,1,699.0982,AW Lurin,BK-R50R-52,1059
15/03/07,SO45627,1,699.0982,AW Lurin,BK-R50R-62,1060
15/03/26,SO45748,1,699.0982,AW Lurin,BK-R50B-58,1061
15/03/06,SO45615,1,699.0982,AW Lurin,BK-R50B-52,1062
15/04/07,SO45852,1,699.0982,AW Lurin,BK-R50B-48,1063
15/05/15,SO46211,1,699.0982,AW Lurin,BK-R50R-48,1064
15/06/19,SO46514,1,699.0982,AW Lurin,BK-R50B-52,1065
15/06/12,SO46469,1,699.0982,AW Lurin,BK-R50B-58,1066
15/07/13,SO46783,1,699.0982,AW Lurin,BK-R50B-62,1067
15/09/07,SO47492,1,699.0982,AW Lurin,BK-R50B-60,1068
15/09/19,SO47584,1,699.0982,AW Lurin,BK-R50B-48,1069
15/09/01,SO47460,1,699.0982,AW Lurin,BK-R50R-58,1070
15/10/23,SO47898,1,699.0982,AW Lurin,BK-R50R-60,1071
15/11/11,SO48151,1,699.0982,AW Lurin,BK-R50B-58,1072
15/11/27,SO48258,1,699.0982,AW Lurin,BK-R50R-62,1073
15/11/18,SO48191,1,699.0982,AW Lurin,BK-R50R-52,1074
15/12/16,SO48568,1,699.0982,AW Lurin,BK-R50R-44,1075
15/12/03,SO48423,1,699.0982,AW Lurin,BK-R50B-48,1076
15/12/05,SO48440,1,699.0982,AW Lurin,BK-R50B-62,1077
15/12/29,SO48707,1,699.0982,AW Lurin,BK-R50R-44,1078
15/12/14,SO48550,1,699.0982,AW Lurin,BK-R50R-44,1079
15/01/05,SO45100,1,699.0982,AW Trujillo,BK-R50R-44,1080
15/02/25,SO45492,1,699.0982,AW Trujillo,BK-R50R-52,1081
15/02/02,SO45354,1,699.0982,AW Trujillo,BK-R50B-48,1082
15/04/19,SO45935,1,699.0982,AW Trujillo,BK-R50R-44,1083
15/04/12,SO45879,1,699.0982,AW Trujillo,BK-R50B-44,1084
15/04/14,SO45894,1,699.0982,AW Trujillo,BK-R50B-58,1085
15/04/28,SO45992,1,699.0982,AW Trujillo,BK-R50B-60,1086
15/04/24,SO45967,1,699.0982,AW Trujillo,BK-R50R-44,1087
15/05/24,SO46277,1,699.0982,AW Trujillo,BK-R50R-60,1088
15/05/24,SO46278,1,699.0982,AW Trujillo,BK-R50R-44,1089
15/06/18,SO46501,1,699.0982,AW Trujillo,BK-R50R-48,1090
15/06/15,SO46486,1,699.0982,AW Trujillo,BK-R50B-58,1091
15/07/11,SO46761,1,699.0982,AW Trujillo,BK-R50R-62,1092
15/07/01,SO46678,1,699.0982,AW Trujillo,BK-R50R-52,1093
15/07/10,SO46752,1,699.0982,AW Trujillo,BK-R50B-52,1094
15/08/25,SO47286,1,699.0982,AW Trujillo,BK-R50R-48,1095
15/08/01,SO47072,1,699.0982,AW Trujillo,BK-R50B-48,1096
15/10/05,SO47761,1,699.0982,AW Trujillo,BK-R50R-62,1097
15/10/12,SO47801,1,699.0982,AW Trujillo,BK-R50R-48,1098
15/10/25,SO47914,1,699.0982,AW Trujillo,BK-R50B-60,1099
15/02/04,SO45367,1,699.0982,AW Huancayo,BK-R50R-48,1100
15/03/03,SO45596,1,699.0982,AW Huancayo,BK-R50B-58,1101
15/07/04,SO46703,1,699.0982,AW Huancayo,BK-R50B-62,1102
15/11/01,SO48095,1,699.0982,AW Trujillo,BK-R50B-58,1103
15/07/27,SO46891,1,699.0982,AW Huancayo,BK-R50R-62,1104
15/11/07,SO48127,1,699.0982,AW Trujillo,BK-R50B-52,1105
15/07/30,SO46910,1,699.0982,AW Huancayo,BK-R50R-52,1106
15/08/20,SO47243,1,699.0982,AW Huancayo,BK-R50B-44,1107
15/08/27,SO47308,1,699.0982,AW Huancayo,BK-R50R-44,1108
15/11/21,SO48216,1,699.0982,AW Trujillo,BK-R50R-62,1109
15/08/30,SO47331,1,699.0982,AW Huancayo,BK-R50B-58,1110
15/09/04,SO47478,1,699.0982,AW Huancayo,BK-R50R-62,1111
15/09/13,SO47539,1,699.0982,AW Huancayo,BK-R50R-48,1112
15/12/24,SO48656,1,699.0982,AW Trujillo,BK-R50B-62,1113
15/12/15,SO48563,1,699.0982,AW Trujillo,BK-R50B-48,1114
15/09/04,SO47479,1,699.0982,AW Huancayo,BK-R50R-52,1115
15/12/14,SO48551,1,699.0982,AW Trujillo,BK-R50R-52,1116
15/09/25,SO47622,1,699.0982,AW Huancayo,BK-R50B-44,1117
15/10/20,SO47876,1,699.0982,AW Huancayo,BK-R50B-44,1118
15/10/20,SO47877,1,699.0982,AW Huancayo,BK-R50R-60,1119
15/11/03,SO48104,1,699.0982,AW Huancayo,BK-R50R-60,1120
15/11/17,SO48187,1,699.0982,AW Huancayo,BK-R50B-60,1121
15/12/09,SO48486,1,699.0982,AW Huancayo,BK-R50B-52,1122
15/12/23,SO48643,1,699.0982,AW Huancayo,BK-R50B-52,1123
15/12/24,SO48665,1,699.0982,AW Huancayo,BK-R50B-60,1124
15/01/01,SO45081,1,699.0982,AW Mall del Sur,BK-R50B-44,1185
15/02/06,SO45384,1,699.0982,AW Mall del Sur,BK-R50B-44,1186
15/06/02,SO46397,1,699.0982,AW Mall del Sur,BK-R50R-48,1187
15/06/03,SO46407,1,699.0982,AW Mall del Sur,BK-R50B-52,1188
15/08/17,SO47207,1,699.0982,AW Mall del Sur,BK-R50B-62,1189
15/09/16,SO47560,1,699.0982,AW Mall del Sur,BK-R50R-62,1190
15/09/26,SO47632,1,699.0982,AW Mall del Sur,BK-R50B-52,1191
15/09/28,SO47641,1,699.0982,AW Mall del Sur,BK-R50R-58,1192
15/09/08,SO47498,1,699.0982,AW Mall del Sur,BK-R50R-62,1193
15/09/23,SO47610,1,699.0982,AW Mall del Sur,BK-R50B-44,1194
15/10/24,SO47906,1,699.0982,AW Mall del Sur,BK-R50B-44,1195
15/10/01,SO47735,1,699.0982,AW Mall del Sur,BK-R50B-52,1196
15/11/27,SO48259,1,699.0982,AW Mall del Sur,BK-R50R-44,1197
15/11/27,SO48260,1,699.0982,AW Mall del Sur,BK-R50R-60,1198
15/11/27,SO48261,1,699.0982,AW Mall del Sur,BK-R50R-48,1199
15/12/26,SO48680,1,699.0982,AW Mall del Sur,BK-R50B-48,1200
15/12/29,SO48713,1,699.0982,AW Mall del Sur,BK-R50B-60,1201
15/01/30,SO45256,1,699.0982,AW Breña,BK-R50B-62,816
15/03/17,SO45688,1,699.0982,AW Breña,BK-R50R-58,822
15/03/09,SO45638,1,699.0982,AW Breña,BK-R50R-62,823
15/03/18,SO45699,1,699.0982,AW Breña,BK-R50B-62,824
15/04/20,SO45939,1,699.0982,AW Breña,BK-R50B-60,825
15/04/01,SO45818,1,699.0982,AW Breña,BK-R50R-48,826
15/04/21,SO45948,1,699.0982,AW Breña,BK-R50B-52,827
15/04/12,SO45887,1,699.0982,AW Breña,BK-R50R-52,828
15/05/19,SO46247,1,699.0982,AW Breña,BK-R50B-60,829
15/05/30,SO46317,1,699.0982,AW Breña,BK-R50B-60,830
15/05/16,SO46223,1,699.0982,AW Breña,BK-R50R-44,831
15/05/19,SO46248,1,699.0982,AW Breña,BK-R50R-62,832
15/05/16,SO46224,1,699.0982,AW Breña,BK-R50R-48,833
15/05/01,SO46116,1,699.0982,AW Breña,BK-R50B-58,834
15/06/15,SO46487,1,699.0982,AW Breña,BK-R50B-44,835
15/06/23,SO46551,1,699.0982,AW Breña,BK-R50R-52,836
15/06/04,SO46414,1,699.0982,AW Breña,BK-R50B-44,838
15/06/23,SO46552,1,699.0982,AW Breña,BK-R50R-48,839
15/07/18,SO46822,1,699.0982,AW Breña,BK-R50R-62,840
15/07/20,SO46842,1,699.0982,AW Breña,BK-R50R-58,841
15/08/14,SO47183,1,699.0982,AW Breña,BK-R50B-60,844
15/08/22,SO47254,1,699.0982,AW Breña,BK-R50B-58,847
15/08/27,SO47312,1,699.0982,AW Breña,BK-R50B-58,848
15/08/24,SO47276,1,699.0982,AW Breña,BK-R50B-52,850
15/09/24,SO47614,1,699.0982,AW Breña,BK-R50R-52,851
15/09/02,SO47465,1,699.0982,AW Breña,BK-R50B-48,852
15/09/10,SO47517,1,699.0982,AW Breña,BK-R50B-52,853
15/09/12,SO47530,1,699.0982,AW Breña,BK-R50R-48,854
15/09/24,SO47615,1,699.0982,AW Breña,BK-R50B-52,855
15/10/01,SO47734,1,699.0982,AW Breña,BK-R50B-58,856
15/10/02,SO47740,1,699.0982,AW Breña,BK-R50R-62,857
15/10/16,SO47842,1,699.0982,AW Breña,BK-R50R-60,858
15/10/18,SO47854,1,699.0982,AW Breña,BK-R50R-58,859
15/10/17,SO47849,1,699.0982,AW Breña,BK-R50R-60,860
15/10/07,SO47773,1,699.0982,AW Breña,BK-R50R-62,861
15/10/22,SO47895,1,699.0982,AW Breña,BK-R50B-58,862
15/10/31,SO47958,1,699.0982,AW Breña,BK-R50R-48,863
15/11/22,SO48221,1,699.0982,AW Breña,BK-R50B-62,865
15/11/09,SO48140,1,699.0982,AW Breña,BK-R50R-52,867
15/11/15,SO48176,1,699.0982,AW Breña,BK-R50B-62,868
15/11/06,SO48120,1,699.0982,AW Breña,BK-R50R-62,869
15/11/30,SO48283,1,699.0982,AW Breña,BK-R50R-60,870
15/11/26,SO48249,1,699.0982,AW Breña,BK-R50B-62,871
15/12/14,SO48555,1,699.0982,AW Breña,BK-R50R-62,873
15/12/07,SO48466,1,699.0982,AW Breña,BK-R50B-58,874
15/12/29,SO48711,1,699.0982,AW Breña,BK-R50R-44,875
15/12/11,SO48514,1,699.0982,AW Breña,BK-R50B-44,877
15/12/05,SO48447,1,699.0982,AW Breña,BK-R50R-44,878
15/12/01,SO48406,1,699.0982,AW Breña,BK-R50R-44,880
15/12/22,SO48638,1,699.0982,AW Breña,BK-R50B-60,881
15/01/25,SO45225,1,699.0982,AW Breña,BK-R50B-44,990
15/01/25,SO45226,1,699.0982,AW Breña,BK-R50B-52,993
15/02/26,SO45504,1,699.0982,AW Breña,BK-R50B-48,995
15/02/25,SO45493,1,699.0982,AW Breña,BK-R50R-58,996
15/02/01,SO45347,1,699.0982,AW Breña,BK-R50B-52,997
15/03/14,SO45666,1,699.0982,AW Breña,BK-R50R-44,1000
15/03/26,SO45751,1,699.0982,AW Breña,BK-R50B-48,1001
15/03/18,SO45698,1,699.0982,AW Breña,BK-R50R-44,1003
15/04/30,SO46019,1,699.0982,AW Breña,BK-R50B-48,1004
15/04/25,SO45975,1,699.0982,AW Breña,BK-R50R-62,1007
15/04/28,SO45997,1,699.0982,AW Breña,BK-R50R-62,1008
15/04/06,SO45848,1,699.0982,AW Breña,BK-R50B-48,1009
15/05/16,SO46222,1,699.0982,AW Breña,BK-R50B-62,1010
15/05/03,SO46127,1,699.0982,AW Breña,BK-R50B-60,1012
15/06/18,SO46504,1,699.0982,AW Breña,BK-R50B-52,1013
15/06/07,SO46432,1,699.0982,AW Breña,BK-R50B-52,1014
15/07/11,SO46765,1,699.0982,AW Breña,BK-R50B-58,1017
15/07/18,SO46823,1,699.0982,AW Breña,BK-R50R-60,1018
15/07/21,SO46852,1,699.0982,AW Breña,BK-R50B-58,1019
15/07/13,SO46787,1,699.0982,AW Breña,BK-R50B-58,1020
15/07/30,SO46916,1,699.0982,AW Breña,BK-R50R-48,1021
15/07/04,SO46707,1,699.0982,AW Breña,BK-R50B-62,1022
15/08/02,SO47081,1,699.0982,AW Breña,BK-R50B-48,1023
15/08/06,SO47113,1,699.0982,AW Breña,BK-R50B-52,1024
15/08/17,SO47206,1,699.0982,AW Breña,BK-R50B-58,1025
15/08/03,SO47089,1,699.0982,AW Breña,BK-R50B-48,1026
15/08/02,SO47083,1,699.0982,AW Breña,BK-R50R-48,1027
15/09/23,SO47609,1,699.0982,AW Breña,BK-R50B-60,1029
15/09/13,SO47541,1,699.0982,AW Breña,BK-R50B-48,1031
15/09/27,SO47639,1,699.0982,AW Breña,BK-R50R-48,1033
15/09/16,SO47561,1,699.0982,AW Breña,BK-R50R-58,1036
15/10/16,SO47843,1,699.0982,AW Breña,BK-R50B-58,1037
15/10/02,SO47741,1,699.0982,AW Breña,BK-R50B-62,1038
15/10/07,SO47774,1,699.0982,AW Breña,BK-R50B-58,1039
15/11/01,SO48096,1,699.0982,AW Breña,BK-R50R-48,1046
15/12/05,SO48445,1,699.0982,AW Breña,BK-R50B-52,1048
15/12/11,SO48513,1,699.0982,AW Breña,BK-R50R-58,1049
15/12/17,SO48582,1,699.0982,AW Breña,BK-R50B-52,1051
15/12/22,SO48636,1,699.0982,AW Breña,BK-R50R-62,1052
15/12/23,SO48649,1,699.0982,AW Breña,BK-R50B-44,1053
15/12/07,SO48468,1,699.0982,AW Breña,BK-R50B-62,1054
15/12/04,SO48437,1,699.0982,AW Breña,BK-R50R-62,1055
15/12/24,SO48661,1,699.0982,AW Breña,BK-R50B-58,1056
15/12/22,SO48637,1,699.0982,AW Breña,BK-R50B-62,1057
15/07/03,SO46692,1,2443.35,AW Breña,BK-R89R-48,1949
15/07/03,SO46689,1,2443.35,AW Breña,BK-R89R-48,1950
15/07/03,SO46690,1,2443.35,AW Breña,BK-R89R-44,1951
15/07/03,SO46688,1,2443.35,AW Comas,BK-R89R-48,1952
15/07/03,SO46691,1,2443.35,AW Breña,BK-R89R-44,1953
15/07/04,SO46705,1,2443.35,AW Comas,BK-R89R-52,1954
15/07/04,SO46704,1,2443.35,AW Breña,BK-R89R-52,1955
15/07/05,SO46711,1,2443.35,AW Lurin,BK-R89R-48,1956
15/07/05,SO46714,1,2443.35,AW Comas,BK-R89R-44,1957
15/07/06,SO46723,1,2443.35,AW Breña,BK-R89R-44,1958
15/07/09,SO46746,1,2443.35,AW Breña,BK-R89R-44,1959
15/07/09,SO46745,1,2443.35,AW Comas,BK-R89R-48,1960
15/07/11,SO46762,1,2443.35,AW Comas,BK-R89R-44,1961
15/07/14,SO46791,1,2443.35,AW Comas,BK-R89R-48,1962
15/07/15,SO46800,1,2443.35,AW Breña,BK-R89R-52,1963
15/07/17,SO46816,1,2443.35,AW Comas,BK-R89R-52,1964
15/07/17,SO46811,1,2443.35,AW Comas,BK-R89R-48,1965
15/07/19,SO46831,1,2443.35,AW Comas,BK-R89R-48,1966
15/07/20,SO46840,1,2443.35,AW Breña,BK-R89R-48,1967
15/07/21,SO46850,1,2443.35,AW Breña,BK-R89R-52,1968
15/07/22,SO46859,1,2443.35,AW Breña,BK-R89R-52,1969
15/07/22,SO46858,1,2443.35,AW Comas,BK-R89R-52,1970
15/07/22,SO46856,1,2443.35,AW Breña,BK-R89R-52,1971
15/07/23,SO46868,1,2443.35,AW Breña,BK-R89R-48,1972
15/07/23,SO46866,1,2443.35,AW Breña,BK-R89R-48,1973
15/07/24,SO46870,1,2443.35,AW Lurin,BK-R89R-44,1974
15/07/25,SO46877,1,2443.35,AW Breña,BK-R89R-52,1975
15/07/26,SO46884,1,2443.35,AW Lurin,BK-R89R-44,1976
15/07/27,SO46892,1,2443.35,AW Comas,BK-R89R-52,1977
15/07/27,SO46890,1,2443.35,AW Breña,BK-R89R-44,1978
15/07/29,SO46907,1,2443.35,AW Comas,BK-R89R-44,1979
15/07/29,SO46906,1,2443.35,AW Comas,BK-R89R-44,1980
15/07/31,SO46923,1,2443.35,AW Breña,BK-R89R-48,1981
15/07/31,SO46922,1,2443.35,AW Comas,BK-R89R-44,1982
15/08/01,SO47068,1,2443.35,AW Breña,BK-R89R-52,1983
15/08/03,SO47088,1,2443.35,AW Comas,BK-R89R-48,1984
15/08/04,SO47093,1,2443.35,AW Breña,BK-R89R-48,1985
15/08/05,SO47102,1,2443.35,AW Comas,BK-R89R-52,1986
15/08/05,SO47103,1,2443.35,AW Comas,BK-R89R-44,1987
15/08/14,SO47180,1,2443.35,AW Breña,BK-R89R-52,1988
15/08/14,SO47181,1,2443.35,AW Breña,BK-R89R-44,1989
15/08/19,SO47226,1,2443.35,AW Breña,BK-R89R-44,1990
15/08/24,SO47273,1,2443.35,AW Breña,BK-R89R-44,1991
15/08/25,SO47284,1,2443.35,AW Breña,BK-R89R-44,1992
15/08/26,SO47299,1,2443.35,AW Comas,BK-R89R-48,1993
15/08/28,SO47316,1,2443.35,AW Comas,BK-R89R-48,1994
15/08/28,SO47319,1,2443.35,AW Breña,BK-R89R-52,1995
15/08/31,SO47340,1,2443.35,AW Breña,BK-R89R-48,1996
15/09/18,SO47573,1,2443.35,AW Breña,BK-R89R-48,1997
15/10/01,SO47732,1,2443.35,AW Breña,BK-R89R-48,1998
15/10/15,SO47832,1,2443.35,AW Comas,BK-R89R-48,1999
15/10/30,SO47948,1,2443.35,AW Comas,BK-R89R-48,2000
15/11/01,SO48094,1,2443.35,AW Comas,BK-R89R-52,2001
15/11/04,SO48109,1,2443.35,AW Comas,BK-R89R-48,2002
15/11/13,SO48166,1,2443.35,AW Breña,BK-R89R-44,2003
15/11/14,SO48172,1,2443.35,AW Comas,BK-R89R-48,2004
15/11/16,SO48181,1,2443.35,AW Comas,BK-R89R-52,2005
15/11/28,SO48266,1,2443.35,AW Comas,BK-R89R-52,2006
15/11/12,SO48162,1,2443.35,AW Comas,BK-R89R-48,2007
15/12/14,SO48553,1,2443.35,AW Breña,BK-R89R-52,2008
15/12/02,SO48414,1,2443.35,AW Comas,BK-R89R-48,2009
15/12/23,SO48646,1,2443.35,AW Comas,BK-R89R-52,2010
15/12/27,SO48685,1,2443.35,AW Breña,BK-R89R-48,2011
15/12/26,SO48676,1,2443.35,AW Comas,BK-R89R-52,2012
15/07/24,SO46871,1,2443.35,AW Lurin,BK-R89R-52,2013
15/08/12,SO47155,1,2443.35,AW Lurin,BK-R89R-52,2014
15/08/13,SO47175,1,2443.35,AW Lurin,BK-R89R-44,2015
15/08/19,SO47221,1,2443.35,AW Lurin,BK-R89R-52,2016
15/08/06,SO47108,1,2443.35,AW Lurin,BK-R89R-48,2017
15/08/22,SO47257,1,2443.35,AW Lurin,BK-R89R-44,2018
15/08/16,SO47198,1,2443.35,AW Lurin,BK-R89R-52,2019
15/09/08,SO47497,1,2443.35,AW Lurin,BK-R89R-52,2020
15/09/21,SO47595,1,2443.35,AW Lurin,BK-R89R-48,2021
15/09/03,SO47471,1,2443.35,AW Lurin,BK-R89R-52,2022
15/10/24,SO47903,1,2443.35,AW Lurin,BK-R89R-44,2023
15/10/11,SO47793,1,2443.35,AW Lurin,BK-R89R-44,2024
15/10/09,SO47786,1,2443.35,AW Lurin,BK-R89R-52,2025
15/10/17,SO47846,1,2443.35,AW Lurin,BK-R89R-44,2026
15/10/30,SO47945,1,2443.35,AW Lurin,BK-R89R-52,2027
15/10/30,SO47946,1,2443.35,AW Lurin,BK-R89R-48,2028
15/11/24,SO48227,1,2443.35,AW Lurin,BK-R89R-44,2029
15/11/27,SO48253,1,2443.35,AW Lurin,BK-R89R-48,2030
15/12/31,SO48723,1,2443.35,AW Lurin,BK-R89R-48,2031
15/12/06,SO48452,1,2443.35,AW Lurin,BK-R89R-44,2032
15/12/11,SO48503,1,2443.35,AW Lurin,BK-R89R-52,2033
15/12/29,SO48703,1,2443.35,AW Lurin,BK-R89R-48,2034
15/12/12,SO48522,1,2443.35,AW Lurin,BK-R89R-52,2035
15/07/04,SO46702,1,2443.35,AW Trujillo,BK-R89R-48,2036
15/07/12,SO46770,1,2443.35,AW Trujillo,BK-R89R-52,2037
15/07/17,SO46810,1,2443.35,AW Trujillo,BK-R89R-52,2038
15/08/11,SO47150,1,2443.35,AW Trujillo,BK-R89R-52,2039
15/08/13,SO47165,1,2443.35,AW Trujillo,BK-R89R-52,2040
15/08/13,SO47166,1,2443.35,AW Trujillo,BK-R89R-44,2041
15/08/19,SO47224,1,2443.35,AW Trujillo,BK-R89R-48,2042
15/08/01,SO47071,1,2443.35,AW Trujillo,BK-R89R-48,2043
15/09/14,SO47555,1,2443.35,AW Trujillo,BK-R89R-44,2044
15/09/10,SO47513,1,2443.35,AW Trujillo,BK-R89R-44,2045
15/09/26,SO47629,1,2443.35,AW Trujillo,BK-R89R-52,2046
15/09/07,SO47491,1,2443.35,AW Trujillo,BK-R89R-48,2047
15/07/06,SO46721,1,2443.35,AW Huancayo,BK-R89R-52,2048
15/09/08,SO47495,1,2443.35,AW Trujillo,BK-R89R-44,2049
15/10/17,SO47845,1,2443.35,AW Trujillo,BK-R89R-48,2050
15/10/11,SO47792,1,2443.35,AW Trujillo,BK-R89R-48,2051
15/10/22,SO47890,1,2443.35,AW Trujillo,BK-R89R-52,2052
15/10/14,SO47824,1,2443.35,AW Trujillo,BK-R89R-44,2053
15/10/31,SO47956,1,2443.35,AW Trujillo,BK-R89R-48,2054
15/08/07,SO47119,1,2443.35,AW Huancayo,BK-R89R-44,2055
15/10/17,SO47847,1,2443.35,AW Trujillo,BK-R89R-44,2056
15/11/30,SO48278,1,2443.35,AW Trujillo,BK-R89R-44,2057
15/11/14,SO48171,1,2443.35,AW Trujillo,BK-R89R-52,2058
15/08/30,SO47330,1,2443.35,AW Huancayo,BK-R89R-48,2059
15/08/02,SO47077,1,2443.35,AW Huancayo,BK-R89R-48,2060
15/08/20,SO47238,1,2443.35,AW Huancayo,BK-R89R-52,2061
15/11/21,SO48214,1,2443.35,AW Trujillo,BK-R89R-44,2062
15/08/23,SO47264,1,2443.35,AW Huancayo,BK-R89R-44,2063
15/12/14,SO48548,1,2443.35,AW Trujillo,BK-R89R-52,2064
15/12/29,SO48704,1,2443.35,AW Trujillo,BK-R89R-48,2065
15/12/12,SO48517,1,2443.35,AW Trujillo,BK-R89R-44,2066
15/09/26,SO47627,1,2443.35,AW Huancayo,BK-R89R-52,2067
15/09/11,SO47521,1,2443.35,AW Huancayo,BK-R89R-48,2068
15/09/02,SO47464,1,2443.35,AW Huancayo,BK-R89R-52,2069
15/09/24,SO47612,1,2443.35,AW Huancayo,BK-R89R-48,2070
15/09/26,SO47628,1,2443.35,AW Huancayo,BK-R89R-48,2071
